processing first filelearned.txt
会,L,814,0.003937008,0.00393701
同,L,192,0.003937008,0.00787402
事,X, ,0.003937008,0.00787402
自,L,36,0.003937008,0.011811
社,X, ,0.003937008,0.011811
発,X, ,0.003937008,0.011811
者,X, ,0.003937008,0.011811
地,L,554,0.003937008,0.015748
業,X, ,0.003937008,0.015748
方,L,529,0.003937008,0.019685
新,X, ,0.003937008,0.019685
場,L,584,0.003937008,0.023622
員,L,59,0.003937008,0.0275591
立,L,462,0.003937008,0.0314961
開,X, ,0.003937008,0.0314961
手,L,687,0.003937008,0.0354331
力,L,922,0.003937008,0.0393701
問,X, ,0.003937008,0.0393701
代,X, ,0.003937008,0.0393701
明,L,20,0.003937008,0.0433071
動,X, ,0.003937008,0.0433071
京,L,334,0.003937008,0.0472441
目,L,15,0.003937008,0.0511811
通,X, ,0.003937008,0.0511811
言,L,357,0.003937008,0.0551181
理,L,283,0.003937008,0.0590551
体,X, ,0.003937008,0.0590551
田,L,14,0.003937008,0.0629921
主,L,284,0.003937008,0.0669291
題,L,415,0.003937008,0.0708661
意,L,654,0.003937008,0.0748032
不,X, ,0.003937008,0.0748032
作,X, ,0.003937008,0.0748032
用,X, ,0.003937008,0.0748032
度,X, ,0.003937008,0.0748032
強,X, ,0.003937008,0.0748032
公,L,847,0.003937008,0.0787402
持,L,712,0.003937008,0.0826772
野,X, ,0.003937008,0.0826772
以,X, ,0.003937008,0.0826772
思,L,651,0.003937008,0.0866142
家,L,580,0.003937008,0.0905512
世,L,28,0.003937008,0.0944882
多,L,113,0.003937008,0.0984252
正,L,405,0.003937008,0.102362
安,L,202,0.003937008,0.106299
院,X, ,0.003937008,0.106299
心,L,639,0.003937008,0.110236
界,L,266,0.003937008,0.114173
教,X, ,0.003937008,0.114173
文,X, ,0.003937008,0.114173
元,L,63,0.003937008,0.11811
重,X, ,0.003937008,0.11811
近,X, ,0.003937008,0.11811
考,X, ,0.003937008,0.11811
画,X, ,0.003937008,0.11811
海,L,500,0.003937008,0.122047
売,L,345,0.003937008,0.125984
知,X, ,0.003937008,0.125984
道,L,295,0.003937008,0.129921
集,L,601,0.003937008,0.133858
別,L,94,0.003937008,0.137795
物,X, ,0.003937008,0.137795
使,X, ,0.003937008,0.137795
品,L,23,0.003937008,0.141732
計,L,359,0.003937008,0.145669
死,L,878,0.003937008,0.149606
特,L,261,0.003937008,0.153543
私,L,968,0.003937008,0.15748
始,L,809,0.003937008,0.161417
朝,L,53,0.003937008,0.165354
運,L,325,0.003937008,0.169291
終,X, ,0.003937008,0.169291
台,L,805,0.003937008,0.173228
広,L,799,0.003937008,0.177165
住,X, ,0.003937008,0.177165
真,L,79,0.003937008,0.181102
有,L,83,0.003937008,0.185039
口,L,11,0.003937008,0.188976
少,L,111,0.003937008,0.192913
町,L,96,0.003937008,0.19685
料,X, ,0.003937008,0.19685
工,L,80,0.003937008,0.200787
建,L,417,0.003937008,0.204724
空,X, ,0.003937008,0.204724
急,X, ,0.003937008,0.204724
止,L,396,0.003937008,0.208661
送,X, ,0.003937008,0.208661
切,L,89,0.003937008,0.212598
転,L,449,0.003937008,0.216535
研,L,729,0.003937008,0.220472
足,X, ,0.003937008,0.220472
究,X, ,0.003937008,0.220472
楽,X, ,0.003937008,0.220472
起,L,565,0.003937008,0.224409
着,L,594,0.003937008,0.228346
店,L,632,0.003937008,0.232283
病,X, ,0.003937008,0.232283
質,X, ,0.003937008,0.232283
待,L,944,0.003937008,0.23622
試,L,378,0.003937008,0.240157
族,X, ,0.003937008,0.240157
銀,X, ,0.003937008,0.240157
早,L,26,0.003937008,0.244094
映,X, ,0.003937008,0.244094
親,X, ,0.003937008,0.244094
験,X, ,0.003937008,0.244094
英,X, ,0.003937008,0.244094
医,X, ,0.003937008,0.244094
仕,X, ,0.003937008,0.244094
去,L,812,0.003937008,0.248032
味,L,233,0.003937008,0.251969
写,X, ,0.003937008,0.251969
字,L,197,0.003937008,0.255906
答,L,1018,0.003937008,0.259843
夜,X, ,0.003937008,0.259843
音,L,518,0.003937008,0.26378
注,L,285,0.003937008,0.267717
帰,X, ,0.003937008,0.267717
古,L,16,0.003937008,0.271654
歌,L,508,0.003937008,0.275591
買,L,894,0.003937008,0.279528
悪,X, ,0.003937008,0.279528
図,X, ,0.003937008,0.279528
週,L,340,0.003937008,0.283465
室,L,816,0.003937008,0.287402
歩,L,397,0.003937008,0.291339
風,L,563,0.003937008,0.295276
紙,X, ,0.003937008,0.295276
黒,L,186,0.003937008,0.299213
花,X, ,0.003937008,0.299213
春,X, ,0.003937008,0.299213
赤,X, ,0.003937008,0.299213
青,X, ,0.003937008,0.299213
館,X, ,0.003937008,0.299213
屋,X, ,0.003937008,0.299213
色,X, ,0.003937008,0.299213
走,L,410,0.003937008,0.30315
秋,L,966,0.003937008,0.307087
夏,L,317,0.003937008,0.311024
習,L,616,0.003937008,0.314961
駅,X, ,0.003937008,0.314961
洋,L,588,0.003937008,0.318898
旅,X, ,0.003937008,0.318898
服,X, ,0.003937008,0.318898
夕,L,114,0.003937008,0.322835
借,X, ,0.003937008,0.322835
曜,L,618,0.003937008,0.326772
飲,X, ,0.003937008,0.326772
肉,X, ,0.003937008,0.326772
貸,X, ,0.003937008,0.326772
堂,L,861,0.003937008,0.330709
鳥,X, ,0.003937008,0.330709
飯,X, ,0.003937008,0.330709
勉,X, ,0.003937008,0.330709
冬,L,456,0.003937008,0.334646
昼,X, ,0.003937008,0.334646
茶,L,267,0.003937008,0.338583
弟,X, ,0.003937008,0.338583
牛,L,260,0.003937008,0.34252
魚,L,183,0.003937008,0.346457
兄,L,107,0.003937008,0.350394
犬,L,253,0.003937008,0.354331
妹,L,234,0.003937008,0.358268
姉,L,442,0.003937008,0.362205
漢,X, ,0.003937008,0.362205
日,L,12,0.003937008,0.366142
一,L,1,0.003937008,0.370079
国,L,624,0.003937008,0.374016
人,X, ,0.003937008,0.374016
年,X, ,0.003937008,0.374016
大,L,112,0.003937008,0.377953
十,L,10,0.003937008,0.38189
二,L,2,0.003937008,0.385827
本,L,224,0.003937008,0.389764
中,L,39,0.003937008,0.393701
長,X, ,0.003937008,0.393701
出,L,829,0.003937008,0.397638
三,L,3,0.003937008,0.401575
時,L,171,0.003937008,0.405512
行,L,938,0.003937008,0.409449
見,L,61,0.003937008,0.413386
月,L,13,0.003937008,0.417323
後,X, ,0.003937008,0.417323
前,L,309,0.003937008,0.42126
生,X, ,0.003937008,0.42126
五,L,5,0.003937008,0.425197
間,X, ,0.003937008,0.425197
上,L,50,0.003937008,0.429134
東,L,543,0.003937008,0.433071
四,L,4,0.003937008,0.437008
今,X, ,0.003937008,0.437008
金,L,287,0.003937008,0.440945
九,L,9,0.003937008,0.444882
入,L,842,0.003937008,0.448819
学,L,346,0.003937008,0.452756
高,L,329,0.003937008,0.456693
円,X, ,0.003937008,0.456693
子,L,99,0.003937008,0.46063
外,L,116,0.003937008,0.464567
八,L,8,0.003937008,0.468504
六,L,6,0.003937008,0.472441
下,L,51,0.003937008,0.476378
来,X, ,0.003937008,0.476378
気,X, ,0.003937008,0.476378
小,L,110,0.003937008,0.480315
七,L,7,0.003937008,0.484252
山,L,830,0.003937008,0.488189
話,L,368,0.003937008,0.492126
女,L,102,0.003937008,0.496063
北,L,480,0.003937008,0.5
午,L,610,0.003937008,0.503937
百,L,38,0.003937008,0.507874
書,L,349,0.003937008,0.511811
先,L,263,0.003937008,0.515748
名,L,117,0.003937008,0.519685
川,L,134,0.003937008,0.523622
千,L,40,0.003937008,0.527559
水,L,137,0.003937008,0.531496
半,X, ,0.003937008,0.531496
男,L,923,0.003937008,0.535433
西,X, ,0.003937008,0.535433
電,L,574,0.003937008,0.53937
校,X, ,0.003937008,0.53937
語,L,371,0.003937008,0.543307
土,L,161,0.003937008,0.547244
木,L,207,0.003937008,0.551181
聞,X, ,0.003937008,0.551181
食,X, ,0.003937008,0.551181
車,L,304,0.003937008,0.555118
何,X, ,0.003937008,0.555118
南,X, ,0.003937008,0.555118
万,L,68,0.003937008,0.559055
毎,L,497,0.003937008,0.562992
白,L,37,0.003937008,0.566929
天,L,457,0.003937008,0.570866
母,L,105,0.003937008,0.574803
火,L,173,0.003937008,0.57874
右,L,82,0.003937008,0.582677
読,L,372,0.003937008,0.586614
友,L,760,0.003937008,0.590551
左,L,81,0.003937008,0.594488
休,X, ,0.003937008,0.594488
父,X, ,0.003937008,0.594488
雨,L,451,0.003937008,0.598425
