processing first fileall_to_learn.txt
日,L,12,0.021873898222561028,0.0218739
大,L,112,0.010556033335678623,0.0324299
年,L,1114,0.009728107252237087,0.042158
人,L,1023,0.008839513753574387,0.0509976
国,L,624,0.008718082010328192,0.0597156
会,L,814,0.008035137481472695,0.0677508
中,L,39,0.006902032978651854,0.0746528
本,L,224,0.006787385131676395,0.0814402
月,L,13,0.0063108648750590446,0.0877511
時,L,171,0.006280821905860066,0.0940319
上,L,50,0.005843066770789783,0.0998749
市,L,440,0.005673857015236825,0.105549
発,L,1840,0.005579270118661975,0.111128
分,L,844,0.005441363198758276,0.116569
者,L,1345,0.005392131494393497,0.121962
東,L,543,0.005350071337514927,0.127312
出,L,829,0.005347260866202764,0.132659
同,L,192,0.005286690363785468,0.137946
地,L,554,0.005193363333660899,0.143139
長,L,2070,0.0047437848365187605,0.147883
前,L,309,0.004547051844667383,0.15243
事,L,1240,0.00447049072961192,0.1569
場,L,584,0.00431804688912807,0.161218
後,L,1479,0.0042854841870285315,0.165504
行,L,938,0.0042700750512135715,0.169774
手,L,687,0.004214931665812865,0.173989
一,L,1,0.004194289238589051,0.178183
子,L,99,0.004162889490135924,0.182346
表,L,1666,0.004159594454804423,0.186506
高,L,329,0.004154554989003304,0.19066
勝,L,1294,0.004038550362773698,0.194699
見,L,61,0.0038960885410882183,0.198595
内,L,1095,0.003895797802676615,0.202491
円,L,1952,0.0038695344328284757,0.20636
部,L,1988,0.003847825964762117,0.210208
合,L,269,0.0038446278422344837,0.214053
県,L,552,0.003839103812414026,0.217892
戦,L,2079,0.003748005776778413,0.22164
度,L,1278,0.0037219362325380087,0.225362
定,L,408,0.003667277411156641,0.229029
回,L,630,0.0036619472069439186,0.232691
開,L,1750,0.0036357807498996466,0.236327
選,L,1944,0.0034854689911008848,0.239812
間,L,1747,0.0034642450870538645,0.243276
田,L,14,0.0034451532646919327,0.246721
米,L,987,0.003368979800851941,0.25009
京,L,334,0.0032533628258378062,0.253344
生,L,1675,0.0032477418832134813,0.256592
明,L,20,0.003179999833309977,0.259772
約,L,1462,0.0031692425120806657,0.262941
自,L,36,0.0031642030462795466,0.266105
新,L,1619,0.0031612956621635165,0.269266
安,L,202,0.0031389088044700836,0.272405
連,L,305,0.003130768128945199,0.275536
決,L,1770,0.0031151651675225037,0.278651
位,L,1028,0.0030852191111273926,0.281736
目,L,15,0.0030658365503538577,0.284802
入,L,842,0.0030318201561963043,0.287834
業,L,1931,0.003024454783102361,0.290858
震,L,2166,0.002914652576320287,0.293773
方,L,529,0.0029117451922042567,0.296685
北,L,480,0.00290408908069871,0.299589
性,L,1679,0.0028919749802152513,0.302481
対,L,1862,0.0028843188687097047,0.305365
最,L,884,0.002876856582811894,0.308242
報,L,1625,0.002871332552991437,0.311113
気,L,2030,0.002863773354289758,0.313977
山,L,830,0.0028429371014582084,0.31682
議,L,692,0.0027915733154083413,0.319612
全,L,281,0.002775873441181778,0.322388
関,L,2173,0.0027585260492894643,0.325146
員,L,59,0.0027234436142893666,0.32787
相,L,222,0.0027186948868998507,0.330588
島,L,2098,0.0027037703151042286,0.333292
通,L,1511,0.0027027042742616843,0.335995
社,L,1173,0.0026345745731427097,0.338629
以,L,1105,0.002608698854510041,0.341238
野,L,1722,0.0025734225939022075,0.343811
代,L,1080,0.002549872782562363,0.346361
今,L,1711,0.002532040826650711,0.348893
政,L,407,0.0024490834665399823,0.351342
川,L,134,0.002445885344012349,0.353788
学,L,346,0.0024345465459598313,0.356223
共,L,1934,0.0024308638594128596,0.358654
下,L,51,0.0023963629012359678,0.36105
女,L,102,0.0023892882665536275,0.363439
体,L,1030,0.002364575501567371,0.365804
点,L,181,0.0023355016604070687,0.368139
金,L,287,0.0023305591074098174,0.37047
立,L,462,0.0022960581492329256,0.372766
民,L,1976,0.002257002289274253,0.375023
万,L,68,0.002252931951511811,0.377276
打,L,705,0.002250993695434457,0.379527
取,L,882,0.0022458573168294706,0.381773
調,L,373,0.00224294993271344,0.384016
動,L,1806,0.0022196908597851986,0.386236
法,L,813,0.002216589650061433,0.388452
男,L,923,0.0022034095087354296,0.390656
力,L,922,0.0021732696267325827,0.392829
初,L,431,0.002166679556069581,0.394995
氏,L,1970,0.0021151219444119785,0.397111
第,L,1327,0.0021115361706688747,0.399222
的,L,73,0.002099518982989283,0.401322
指,L,711,0.0020972899885003267,0.403419
続,L,1445,0.0020815901142737635,0.405501
原,L,142,0.002052128621897991,0.407553
予,L,1719,0.0020397237830029284,0.409592
都,L,1989,0.0020392392189835904,0.411632
強,L,1321,0.002030129415420029,0.413662
経,L,1460,0.002026155990461454,0.415688
所,L,1208,0.0020197597454061876,0.417708
午,L,610,0.002018209140544305,0.419726
実,L,1694,0.0019716909946878216,0.421698
道,L,295,0.001964325621593878,0.423662
海,L,500,0.001956378771676729,0.425618
外,L,116,0.0019503701778369334,0.427569
首,L,74,0.0019239129823810585,0.429493
心,L,639,0.0019211025110688958,0.431414
公,L,847,0.0019190673421876747,0.433333
機,L,1482,0.0019174198245219243,0.43525
風,L,563,0.0019168383476987183,0.437167
当,L,1236,0.0019008477350605521,0.439068
意,L,654,0.0018590783165935848,0.440927
小,L,110,0.0018583030141626432,0.442785
制,L,447,0.0018528758971460535,0.444638
現,L,275,0.0018525851587344506,0.446491
主,L,284,0.0018329118595493128,0.448324
平,L,1596,0.001824868096828296,0.450148
化,L,1083,0.0018233174919664132,0.451972
期,L,1902,0.001822445276731604,0.453794
用,L,1265,0.0018020935879193925,0.455596
成,L,386,0.0017832925039690639,0.45738
