日,0.021873898222561028
大,0.010556033335678623
年,0.009728107252237087
人,0.008839513753574387
国,0.008718082010328192
会,0.008035137481472695
中,0.006902032978651854
本,0.006787385131676395
月,0.0063108648750590446
時,0.006280821905860066
上,0.005843066770789783
市,0.005673857015236825
発,0.005579270118661975
分,0.005441363198758276
者,0.005392131494393497
東,0.005350071337514927
出,0.005347260866202764
同,0.005286690363785468
地,0.005193363333660899
長,0.0047437848365187605
前,0.004547051844667383
事,0.00447049072961192
場,0.00431804688912807
後,0.0042854841870285315
行,0.0042700750512135715
手,0.004214931665812865
一,0.004194289238589051
子,0.004162889490135924
表,0.004159594454804423
高,0.004154554989003304
勝,0.004038550362773698
見,0.0038960885410882183
内,0.003895797802676615
円,0.0038695344328284757
部,0.003847825964762117
合,0.0038446278422344837
県,0.003839103812414026
戦,0.003748005776778413
度,0.0037219362325380087
定,0.003667277411156641
回,0.0036619472069439186
開,0.0036357807498996466
選,0.0034854689911008848
間,0.0034642450870538645
田,0.0034451532646919327
米,0.003368979800851941
京,0.0032533628258378062
生,0.0032477418832134813
明,0.003179999833309977
約,0.0031692425120806657
自,0.0031642030462795466
新,0.0031612956621635165
安,0.0031389088044700836
連,0.003130768128945199
決,0.0031151651675225037
位,0.0030852191111273926
目,0.0030658365503538577
入,0.0030318201561963043
業,0.003024454783102361
震,0.002914652576320287
方,0.0029117451922042567
北,0.00290408908069871
性,0.0028919749802152513
対,0.0028843188687097047
最,0.002876856582811894
報,0.002871332552991437
気,0.002863773354289758
山,0.0028429371014582084
議,0.0027915733154083413
全,0.002775873441181778
関,0.0027585260492894643
員,0.0027234436142893666
相,0.0027186948868998507
島,0.0027037703151042286
通,0.0027027042742616843
社,0.0026345745731427097
以,0.002608698854510041
野,0.0025734225939022075
代,0.002549872782562363
今,0.002532040826650711
政,0.0024490834665399823
川,0.002445885344012349
学,0.0024345465459598313
共,0.0024308638594128596
下,0.0023963629012359678
女,0.0023892882665536275
体,0.002364575501567371
点,0.0023355016604070687
金,0.0023305591074098174
立,0.0022960581492329256
民,0.002257002289274253
万,0.002252931951511811
打,0.002250993695434457
取,0.0022458573168294706
調,0.00224294993271344
動,0.0022196908597851986
法,0.002216589650061433
男,0.0022034095087354296
力,0.0021732696267325827
初,0.002166679556069581
氏,0.0021151219444119785
第,0.0021115361706688747
的,0.002099518982989283
指,0.0020972899885003267
続,0.0020815901142737635
原,0.002052128621897991
予,0.0020397237830029284
都,0.0020392392189835904
強,0.002030129415420029
経,0.002026155990461454
所,0.0020197597454061876
午,0.002018209140544305
実,0.0019716909946878216
道,0.001964325621593878
海,0.001956378771676729
外,0.0019503701778369334
首,0.0019239129823810585
心,0.0019211025110688958
公,0.0019190673421876747
機,0.0019174198245219243
風,0.0019168383476987183
当,0.0019008477350605521
意,0.0018590783165935848
小,0.0018583030141626432
制,0.0018528758971460535
現,0.0018525851587344506
主,0.0018329118595493128
平,0.001824868096828296
化,0.0018233174919664132
期,0.001822445276731604
用,0.0018020935879193925
成,0.0017832925039690639
務,0.001777671561344739
進,0.0017550908780435707
党,0.001754412488416497
警,0.0017448181208335974
台,0.001742007649521435
世,0.001736677445308713
府,0.0017191362278086639
査,0.0017049869584439836
受,0.001703920917601439
数,0.001701304271897012
記,0.0016920006427257152
組,0.0016806618446731974
理,0.0016694199594245473
判,0.0016651557960543695
認,0.001661763847919001
来,0.0016146642252393116
保,0.001609237108222722
権,0.0016066204625182947
水,0.0015999334790514253
問,0.0015946032748387032
設,0.0015916958907226729
車,0.001588110116979569
西,0.001586656424921554
死,0.0015802601798662874
不,0.0015743484988303593
区,0.001573573196399418
向,0.001559908491054076
投,0.0015556443276838984
名,0.00155515976366456
加,0.0015485696930015581
要,0.0015466314369242046
話,0.001545662308885528
知,0.0014827658991754078
界,0.0014575685701698126
支,0.0014469081617443683
電,0.0014450668184708827
元,0.001444679167255412
近,0.0014346971484570416
計,0.0014323712411642175
家,0.0014286885546172458
三,0.0014178343205840664
容,0.001407561563374093
付,0.0014063986097276808
院,0.0014026190103768417
終,0.0014023282719652385
疑,0.0013972888061641194
阪,0.0013971918933602518
千,0.0013970949805563841
売,0.0013861438337193371
半,0.0013809105423104827
速,0.0013787784606253937
象,0.0013775185941751142
正,0.001375483425293893
作,0.0013536780444236664
害,0.0013411762927247365
広,0.001336233739727485
先,0.0013330356171998518
示,0.001331485012337969
優,0.0013215029935395987
球,0.0013135561436224494
福,0.0013102611082909485
物,0.0013046401656666234
産,0.0012916538499483552
協,0.0012915569371444876
庁,0.001290781634713546
集,0.0012892310298516633
込,0.0012844823024621473
昨,0.0012814780055422493
団,0.0012672318233737014
次,0.0012654873929040832
交,0.0012640337008460682
情,0.001262580008788053
件,0.0012479461754040344
引,0.0012372857669785903
南,0.0012372857669785903
重,0.0012350567724896337
和,0.0012252685792989986
言,0.0012191630726553352
再,0.0012155772989122314
多,0.0012135421300310102
検,0.0012104409203072446
町,0.00120230024478236
活,0.0012013311167436832
村,0.0011971638661773733
規,0.0011893139290640917
神,0.001184177550459105
増,0.0011766183517574265
告,0.0011750677468955438
確,0.001174970834091676
反,0.0011694468042712186
際,0.0011650857280971732
運,0.0011636320360391582
岡,0.0011552006221026705
式,0.0011552006221026705
文,0.0011396945734838428
利,0.0011343643692711207
教,0.0011309724211357522
州,0.0011309724211357522
影,0.0011299063802932077
感,0.0011199243614948373
解,0.0011177922798097486
持,0.001117695367005881
使,0.0011154663725169243
空,0.001114981808497586
無,0.0011144972444782476
総,0.0011135281164395708
転,0.0011134312036357031
委,0.0011106207323235407
